file_name,file_path,emotion,gender,actor_id,zcr_mean,spectral_centroid_mean,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mel_spectrogram_mean
03-01-03-02-01-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-03-02-01-01-01.wav,happy,male,1,0.06302224864130435,6411.788635957509,0.476124,0.53514975,0.57261425,0.5166355,0.56464916,0.5881452,0.5733509,0.52979845,0.47425878,0.45523018,0.531071,0.5210921,-627.4205,67.704384,-6.6694894,9.967615,-3.0760913,7.208737,-5.0634565,-2.9935553,-10.524828,-4.989577,-8.107446,-8.3624735,0.3314784,-4.2436495,-5.219749,0.2177856,-4.3218575,-4.6360445,-1.4735872,-3.0157268,-5.5171285,-2.4348655,-1.3653436,-4.1196713,-4.5120306,-3.3126726,-3.6878445,-2.3038878,-4.781651,-2.5594132,-1.9499012,-1.6940223,-1.2470002,0.85492855,0.93284255,0.45615348,-0.37700373,-1.5009383,-1.92588,-1.2331253,0.022264272
03-01-03-02-01-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-03-02-01-02-01.wav,happy,male,1,0.05315822030791789,5270.077517266869,0.4185724,0.4681341,0.48442963,0.44610018,0.5261673,0.5988439,0.58905095,0.6018945,0.61979306,0.51465195,0.45422322,0.42306542,-591.9702,72.971,-6.9058204,4.645147,0.41286418,8.77231,-4.154122,-3.5272965,-8.41551,-5.53817,-10.657866,-7.126158,4.071781,-3.4832249,-5.4047914,0.869336,-2.3556378,-4.450651,-0.5784073,-1.7785734,-6.545405,-4.6396875,-1.1440248,-3.5678375,-4.9191566,-4.1422744,-3.9449704,-1.9511943,-4.340653,-2.6003566,0.009812475,-0.9525535,-3.2019978,-0.67393124,0.5550261,-2.3130927,-2.0368211,-0.47399598,0.71392536,0.7556538,0.03772036
03-01-03-02-02-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-03-02-02-01-01.wav,happy,male,1,0.0670383762668919,5571.829219140869,0.45485267,0.45485988,0.4481802,0.5010153,0.57522845,0.6102839,0.555805,0.5694273,0.52644473,0.4514519,0.46248713,0.44330576,-554.2307,70.283676,-10.080169,11.619575,-1.2718133,10.0290985,-6.932471,-0.298261,-9.178951,-6.3009877,-12.876888,-5.1817317,3.789686,-6.8733644,-3.9640012,1.6868478,-3.3288593,-5.559685,0.8023906,-1.9896815,-7.0700197,-2.7475646,-0.6733145,-3.8868592,-5.28272,-3.9329636,-2.8237193,-2.5137641,-5.8452625,-2.6460059,-3.2979717,-2.9057574,-4.4308567,-2.3118117,-2.7097282,-4.369153,-0.9014351,-0.36411542,-1.4369467,1.6491855,0.054526184
03-01-03-02-02-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-03-02-02-02-01.wav,happy,male,1,0.059488492398648646,6222.558537890443,0.51987237,0.5104598,0.5308735,0.55336916,0.59444463,0.59550154,0.562951,0.5623283,0.54192495,0.48128906,0.4860513,0.5293193,-568.1388,70.80917,-8.760222,11.967098,-2.9723804,10.001248,-8.551405,0.027818175,-9.052507,-6.3288474,-12.138224,-7.093577,1.7016895,-5.7180758,-3.027519,1.1591641,-2.672118,-5.5882483,-1.0657128,-1.95952,-6.810384,-4.491152,-1.1121565,-2.570263,-5.15708,-4.7329016,-2.7157762,-2.1995075,-6.433728,-3.5491924,-2.5800996,-2.421778,-5.154196,-2.4990623,-2.6673243,-3.7230113,-2.9257803,-1.8580989,-2.6327937,-2.1749992,0.046891753
03-01-04-01-01-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-01-01-01-01.wav,sad,male,1,0.03940700954861111,6355.887480300236,0.6440983,0.6507048,0.61198914,0.5834319,0.54570305,0.49941602,0.48809275,0.5174341,0.5401315,0.57076705,0.61814463,0.6134141,-715.8727,74.985306,2.9195237,11.441712,6.960729,13.466071,-6.72605,4.7315598,-6.0603504,-5.0608444,-7.6180463,-3.5482144,-1.2796025,-3.5052686,1.5040185,-1.6673055,-4.6470814,-1.398722,0.42264083,-3.0675159,-3.5612204,-3.6089149,-2.3603625,0.18047142,-3.6961973,-3.8520033,-1.9938283,-0.618229,-4.460588,-2.0738494,-0.55384505,-2.504821,-2.6100934,-1.668118,-0.905493,-1.8386656,-1.7473068,-1.3653858,-1.9686564,-1.5951756,0.002548632
03-01-04-01-01-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-01-01-02-01.wav,sad,male,1,0.04294980177238806,6610.435405112448,0.590252,0.58667654,0.5863295,0.60280424,0.5955966,0.57044345,0.5503618,0.58945256,0.6166154,0.56975615,0.5601638,0.56950897,-732.4855,80.96551,3.486698,13.031231,8.979398,14.10794,-4.78729,6.040529,-4.208775,-5.16262,-7.1502514,-4.6642747,-0.31327254,-2.176818,-0.45821697,-1.0323428,-2.9702644,-0.028320668,0.24600038,-1.661396,-2.221555,-1.8605199,-1.1843708,1.2160261,-3.4273984,-3.7494133,-0.9461189,0.095698036,-3.8884897,-1.7439624,0.07629955,-2.0458455,-1.9808115,-1.1088156,-1.72343,-1.6846809,-0.90431046,-0.77341145,-1.7357408,-1.7303202,0.0022418003
03-01-04-01-02-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-01-02-01-01.wav,sad,male,1,0.029216731572948327,6739.503739203785,0.62205493,0.6071488,0.5897042,0.59370977,0.5680299,0.57194823,0.5660015,0.56856304,0.63257426,0.6339741,0.62497306,0.6051482,-766.6507,73.99263,2.4763818,10.077652,7.928804,11.792142,-5.2503986,4.0385647,-4.807725,-4.9669833,-7.7130547,-2.5745971,0.20226571,-1.4582433,-0.09136569,-0.90529317,-2.4779255,-1.9300303,0.1750884,-1.383714,-3.8350556,-4.409331,-0.49962652,1.0700343,-3.8963585,-3.0342019,-2.3421688,-1.0309314,-3.9242475,-1.9133875,0.16074596,-1.4910147,-1.4070646,-0.050361633,-1.7097125,-0.8784842,-0.2351135,-1.3237718,-3.3786516,-1.0370682,0.0016820226
03-01-04-01-02-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-01-02-02-01.wav,sad,male,1,0.0407498516613924,7106.008408922401,0.6012946,0.5827499,0.57765365,0.589132,0.58899856,0.5920526,0.58226216,0.58270377,0.5848045,0.5958558,0.65709704,0.64684445,-736.81494,70.96664,4.8449187,13.2525215,7.9328127,11.802075,-4.9299827,6.692443,-3.7731938,-5.046368,-8.592158,-2.9672074,-0.14794528,-3.3797426,0.62999284,-0.12634204,-2.513224,-1.9836738,1.3922098,0.13401201,-2.8598235,-2.5119686,-1.2122017,1.3082082,-3.662291,-3.655927,-1.4567018,-0.7138876,-3.2499435,-1.7579454,-0.41917318,-1.1189159,-2.8217335,-1.6057992,-1.7481611,-0.4092639,-0.37306386,-0.83902496,-1.4029135,-1.067403,0.0027816575
03-01-04-02-01-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-02-01-01-01.wav,sad,male,1,0.04405746673669468,6343.886846569586,0.620882,0.5731279,0.5379057,0.5353266,0.5725379,0.5645804,0.549899,0.5676149,0.5856676,0.6472512,0.6876582,0.6671764,-704.1285,77.837975,5.0968413,14.805322,8.49169,14.999448,-6.490629,5.851003,-5.3327923,-4.5298414,-6.2781534,-1.5529009,0.5103896,-4.0415516,0.8115392,-0.82738215,-3.6847048,-1.7788118,1.9421068,-2.2469885,-3.2226808,-2.7722187,-1.696434,0.19081745,-2.7372363,-2.7511287,-1.7722872,-0.36888242,-4.946861,-1.9291248,-0.75270057,-1.7337325,-2.17066,-0.4160233,-0.13685279,-1.0945628,-0.43080327,-1.9481626,-0.89358777,-1.6140404,0.0041578524
03-01-04-02-01-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-02-01-02-01.wav,sad,male,1,0.042810198904454026,6780.322651442226,0.57640916,0.5688975,0.54486156,0.5422252,0.5787557,0.5424554,0.5582687,0.582991,0.5463041,0.5160509,0.57843214,0.6063379,-652.24115,69.28093,-3.692371,11.728851,3.0127633,11.101811,-6.1069927,-1.5688689,-6.384501,-5.752694,-10.740143,-4.3840003,1.180043,-6.008564,-2.2729588,0.7032992,-3.6963775,-4.539521,1.7904214,-3.0540357,-6.212289,-2.3027375,0.5456126,-1.1767192,-4.405317,-2.8589845,-2.4877412,-4.152132,-4.5278826,-1.9703504,-2.4615774,-1.4147755,-3.1768486,-2.5488355,-0.9925919,-2.0884805,-0.84824127,-2.4045782,-2.594049,-2.3785262,0.013778048
03-01-04-02-02-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-02-02-01-01.wav,sad,male,1,0.042160512375356125,6725.494838972653,0.57868195,0.5989384,0.5451884,0.53672767,0.55312604,0.5715399,0.5664225,0.5734162,0.60091716,0.5909247,0.611407,0.5940281,-650.43463,71.00575,-1.6740124,11.137108,6.426337,11.243235,-6.4243813,1.043488,-7.5295334,-6.578289,-13.766916,-3.7808657,1.1671071,-6.466519,-1.8466762,0.44993588,-4.2047253,-3.6649117,1.6820558,-1.8880976,-4.9935975,-3.5044808,-1.2243038,-1.6040493,-3.9356692,-4.6879363,-3.0842369,-0.7735613,-5.076793,-3.8286035,-1.9610488,-1.5175937,-5.2060003,-2.0292227,-1.5557458,-3.1739337,-1.2354316,-3.2201936,-2.3302746,-2.194348,0.012767758
03-01-04-02-02-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-04-02-02-02-01.wav,sad,male,1,0.04164997329059829,6896.716930820243,0.61948717,0.60676813,0.6155529,0.60571104,0.5929737,0.5643426,0.5546144,0.5377269,0.5414033,0.54422826,0.5950438,0.6369038,-636.48676,70.95319,-4.674072,14.9717245,3.303352,11.239858,-7.639233,1.0996047,-7.387783,-5.972332,-11.932848,-3.008971,1.6879241,-5.366695,-1.5202535,0.6162873,-5.0215516,-4.0088162,2.2532144,-3.006332,-5.5013757,-3.3779,-1.5058589,-1.4256326,-4.7549334,-3.3861935,-2.7200418,-0.6074737,-5.5687532,-3.0666003,-1.2760773,-2.189247,-4.2404227,-0.8260473,-2.1374044,-3.2780337,-0.46189624,-2.9092548,-2.4886181,-2.4560218,0.016880563
03-01-05-01-01-01-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-05-01-01-01-01.wav,angry,male,1,0.06889339058195593,6134.619096573832,0.48373556,0.5574879,0.5669275,0.55585486,0.54902625,0.5320904,0.50723654,0.45428398,0.4793825,0.5479297,0.54984796,0.47352526,-578.98865,62.405315,-8.723745,13.807444,1.7894553,6.853797,-6.779374,1.681231,-3.129483,-0.8724654,-9.711343,-3.9222543,1.1898443,-3.7243233,-1.9656613,0.19435607,-4.4151874,-2.1147542,-0.7156224,-3.3726473,-3.651947,-1.7032433,-2.40775,-2.8732224,-3.9118767,-2.848507,-2.7752295,-2.2486777,-4.210746,-2.3585813,-1.4836942,-1.6866091,-3.3582733,0.3106429,-0.5796406,-2.3427474,-0.465253,0.010034125,-1.2519864,-1.4526057,0.040056683
03-01-05-01-01-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-05-01-01-02-01.wav,angry,male,1,0.0704075168918919,6352.360298944932,0.5029984,0.5339612,0.5322096,0.51479685,0.5584602,0.5852936,0.55888885,0.55181015,0.52617776,0.49134064,0.48856887,0.48934805,-558.0903,60.273037,-9.1174965,13.649888,-2.4852571,6.0296597,-7.8237543,0.5218871,-7.946145,-5.875875,-9.344623,-5.446145,-1.7070966,-5.1905107,-4.1864047,-1.3533068,-4.805077,-2.6292021,-1.974268,-4.780808,-4.9725795,-1.2799162,-3.4028103,-3.9719522,-3.3627903,-2.5095766,-3.1481736,-0.53348434,-2.3583157,-0.6066125,-1.4692943,-0.76399744,-2.6217523,-0.96818715,-1.6112051,-2.7582588,-1.6067156,-0.9922833,-2.5597982,-1.6857024,0.04323681
