file_name,file_path,emotion,gender,actor_id,zcr_mean,spectral_centroid_mean,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mel_spectrogram_mean
03-01-03-02-01-02-18.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_18\03-01-03-02-01-02-18.wav,happy,female,18,0.07014886,5935.9224,0.46208602,0.37319982,0.33346736,0.34181783,0.38524994,0.4418435,0.45806435,0.49300677,0.5264146,0.54810387,0.56824166,0.5182426,-455.84647,39.403103,-21.99267,-2.562673,-8.548673,0.11709265,-9.3583975,-3.9050834,-5.6551013,-7.9723754,-8.638764,-1.1792074,-6.162721,-7.120315,-2.5502598,2.847498,7.260142,6.060592,6.444135,5.931807,3.1625957,3.2250025,-1.3435255,1.8308034,-0.16882303,1.6203201,-1.2764922,-3.478238,-1.0713582,-1.0660548,1.0450244,2.0996675,0.46203622,1.4339207,2.0950043,1.823675,0.10257608,-0.29852113,1.0230913,0.29732183,0.4527501
03-01-06-02-02-01-20.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_20\03-01-06-02-02-01-20.wav,fearful,female,20,0.094372794,6179.945,0.42098406,0.39408147,0.39530003,0.37362292,0.39730996,0.46172532,0.5427878,0.519733,0.46659064,0.50822,0.5530997,0.4823849,-388.61935,37.003063,-29.311163,-15.114929,-19.728373,-5.785509,-21.606178,-5.9291053,-10.992545,-6.9784684,-1.8928287,0.82467526,-0.69137144,2.4585998,-6.5333166,-1.1686003,1.2684195,2.918299,0.6453753,3.5379827,1.1644229,-2.0911105,1.3192763,0.24858241,-1.6391742,1.6023743,-3.7792673,-4.3491535,-3.1717062,-1.9245334,-2.1787152,-0.13502318,-0.2516358,0.2873066,-0.50677156,2.508375,2.5486498,-0.286962,-1.9012337,0.5366776,2.4660807
03-01-02-01-01-02-18.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_18\03-01-02-01-01-02-18.wav,calm,female,18,0.03727875,6931.3403,0.50545377,0.507729,0.54488105,0.6386383,0.7044362,0.6889756,0.65872216,0.5926765,0.58098227,0.546919,0.5305701,0.5259619,-733.8371,67.95543,2.9854019,13.132645,2.8292716,9.173277,-11.106444,7.9236784,-7.2644053,-8.801796,-0.5971424,-3.7836246,-0.83947504,-2.9730906,-7.0046983,-1.1395472,-1.2605083,-0.23950534,-7.038713,-3.4013124,-4.539055,-3.9758694,-1.8322964,-6.6184816,-4.385839,-3.2131698,-5.9112716,-3.7393806,-4.2829957,-2.8697019,-4.9684114,-3.2094772,-4.149779,-1.9167382,-3.914482,-0.5363818,-0.5526692,-2.278419,0.60069734,0.8249594,0.0027546086
03-01-01-01-01-01-21.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_21\03-01-01-01-01-01-21.wav,neutral,male,21,0.058055285,5957.9727,0.51699764,0.5073168,0.50452286,0.5028401,0.5473529,0.6372568,0.6523697,0.67466384,0.6744479,0.6260726,0.57312524,0.530482,-625.9124,77.416275,10.293318,11.364496,7.8737054,13.188769,-8.483958,4.901131,0.79378456,-4.9484944,-4.851121,-0.7333062,1.7137854,-2.578786,-2.1764126,1.0559531,1.3731395,-0.47031984,-1.042688,-1.8313063,-0.5516856,-0.36919004,0.22289295,0.056951012,-2.0168185,-0.3724243,-0.89859605,-1.881379,-3.7140198,-1.4139891,-1.2078125,-1.9436259,-2.1377184,-1.5324382,-0.22533785,-1.1648434,-0.26870316,-0.6754604,-1.1678648,-1.1121576,0.018794447
03-01-08-02-01-01-16.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_16\03-01-08-02-01-01-16.wav,surprised,female,16,0.05466838,4401.4575,0.42097887,0.34541836,0.30424443,0.32912073,0.38543636,0.41872856,0.45444956,0.4408004,0.36512265,0.3517901,0.37570468,0.43020436,-585.705,57.267277,-6.1712403,-0.77248937,-0.92451036,-2.0150301,-10.335776,-5.846648,-13.503956,-4.9356446,-3.0534775,-2.328507,-7.4681964,-6.2522745,-2.8555825,-4.6133056,-5.5217743,-0.57796067,-4.3424845,-5.5576134,-0.70716166,-0.42761597,-1.1232694,0.99180436,1.080547,0.1911655,-1.8156571,-1.6925972,-2.4103823,-1.4705687,0.48111624,1.4023621,3.0672405,1.0833145,0.7864258,1.6046104,-1.5843228,-0.10664988,-0.41585076,-1.3129199,0.042960662
03-01-03-01-01-01-22.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_22\03-01-03-01-01-01-22.wav,happy,female,22,0.06670922,5888.8403,0.41567418,0.4254621,0.43175676,0.48076823,0.5223714,0.527265,0.5631308,0.6006032,0.58750886,0.5321018,0.49473402,0.4325246,-657.4267,75.486115,-3.0091534,5.7227693,-4.1241746,12.301088,-8.029491,-2.3234088,-9.062191,-8.04551,-5.837279,-3.2789395,-1.368745,-8.935343,-4.935864,-1.2062159,-7.482916,1.0923177,-6.3952746,-5.817154,-2.8902025,-2.3429554,-5.8141017,-3.5922925,-5.0405254,-3.2113523,-5.28875,-3.568822,-0.53341925,-3.2879279,-2.5690882,-0.68357575,-2.387725,-0.005833683,-1.9904298,-0.6508394,1.0146563,0.91541743,1.0690581,1.5532899,0.006932948
03-01-06-02-01-01-23.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_23\03-01-06-02-01-01-23.wav,fearful,male,23,0.06731868,5019.7124,0.45355114,0.48623657,0.4480691,0.48918593,0.47588325,0.55654377,0.6000793,0.56396043,0.5827496,0.5432085,0.49089393,0.42029327,-569.6125,67.45983,-9.903627,4.292151,1.6624042,12.111913,-11.240512,-5.411945,-7.782959,-9.55167,-8.377112,-4.843147,-0.5747225,-5.0223947,-6.4435315,0.8742186,-2.9675775,-4.8306203,0.08003886,-1.829887,-5.311101,-3.8702316,-1.7600504,-3.034105,-5.6467633,-3.482149,-3.7908006,-2.707725,-3.829509,-4.236998,-3.273861,-2.6628528,-4.253587,-3.8877835,-2.151665,-4.1406446,-2.174418,1.3992616,-0.5105851,1.435694,0.073050775
03-01-06-02-02-02-06.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_06\03-01-06-02-02-02-06.wav,fearful,female,6,0.1294474,4903.6475,0.24292633,0.16377433,0.15595959,0.13502279,0.17561077,0.33690822,0.48627457,0.43529156,0.2997972,0.32079402,0.5339071,0.5336261,-368.05917,39.131107,-46.64387,-17.280827,-22.566322,-0.989352,-22.741255,-13.1342535,-7.591075,0.2745255,2.818435,18.046015,13.240598,-5.4491215,3.5740643,4.2664685,-7.417952,-2.633358,-1.7546744,-0.41342106,0.88676137,3.5595727,-1.1814378,0.22383052,7.554757,9.520687,-4.8537145,-2.4935832,-0.25840828,-0.073000155,-1.7711917,0.8407477,3.1402678,3.0455458,-1.2163694,0.45878592,6.0045853,3.5263543,-2.3509965,-1.7545196,2.3171844
03-01-02-01-01-01-04.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_04\03-01-02-01-01-01-04.wav,calm,female,4,0.059417125,4461.636,0.39615583,0.38018373,0.33208212,0.3202456,0.34682053,0.4023806,0.5146925,0.5344472,0.48363292,0.40725106,0.40049973,0.38161358,-685.4222,69.444305,-6.9250383,5.362705,-4.1712217,-1.5243716,-10.922849,-0.36459243,-12.17426,-8.349275,-8.175557,-3.344232,-3.674832,-5.547618,-8.272189,-1.3841091,-1.8636189,-5.340121,-4.444005,-4.4682555,-3.0203383,-3.843813,-4.737001,-0.039056666,-3.4357958,-1.8991897,-2.7053246,-3.6294413,-2.9916637,-1.0660672,-1.8347856,-0.9029606,0.15549026,-1.6871591,-0.17010576,-0.9760793,0.6065472,1.1809083,2.102773,3.4418128,0.0036916211
03-01-06-01-01-02-01.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_01\03-01-06-01-01-02-01.wav,fearful,male,1,0.060051434,5983.5874,0.4706127,0.46956316,0.49026376,0.48952568,0.52406186,0.5396113,0.5757212,0.5998409,0.52705485,0.4473278,0.4699291,0.4872738,-635.4471,72.67471,-2.951787,10.282644,2.1318831,12.7642765,-7.8575134,0.48864105,-9.560815,-9.200944,-11.435256,-3.8575091,0.2552432,-6.751333,-1.3516309,-0.60158855,-5.1504917,-1.9447656,3.1450768,-1.7508795,-5.561813,-3.0391297,-1.3706183,-1.9431256,-4.608194,-2.9367194,-2.1323483,-2.6565464,-4.664027,-3.0016356,-1.7838424,-2.8599732,-4.2806277,-1.4847784,-1.8966845,-3.0599308,-3.1001484,-2.7270381,-2.3021538,-1.9279178,0.016064573
03-01-03-01-02-02-21.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_21\03-01-03-01-02-02-21.wav,happy,male,21,0.059164766,5511.372,0.49649,0.46673965,0.4577893,0.47988418,0.48674962,0.52906615,0.5432231,0.521955,0.557171,0.6194942,0.62388366,0.540252,-606.38983,82.72842,-0.968339,8.95646,6.7520957,12.67962,-6.422137,0.82861614,-5.338769,-6.827598,-4.832495,-0.48107877,-0.046347216,-4.372618,-2.9755769,1.0305247,-1.1090066,-1.028064,-2.5421898,-4.3574357,-2.429368,-1.9545691,-1.5354804,-3.653814,-4.792796,-2.0183902,-1.8027636,-1.7477729,-5.2928534,-1.4277267,-1.2481312,-1.6339576,-1.6059772,-1.6275101,-1.3058933,-0.32330865,-0.96994424,-2.0936182,-2.3027499,-1.2981539,0.03638237
03-01-05-02-02-01-23.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_23\03-01-05-02-02-01-23.wav,angry,male,23,0.07433921,6326.336,0.54707813,0.5994682,0.5935919,0.61632824,0.629362,0.64467996,0.6585357,0.6056097,0.55996376,0.5325735,0.5189806,0.53339094,-422.647,38.85035,-16.750538,-1.0205783,-6.9374704,-0.10928164,-7.619318,-3.3435535,-5.6982026,-6.035234,-5.190815,-5.706592,-4.005762,-3.0948722,-4.6906796,-1.5107278,-4.511437,-5.0646596,-2.2734306,-3.308667,-3.9458008,0.40802324,3.391638,2.1029606,0.6257772,2.6565275,1.9884908,1.7957946,-0.17992368,1.0563751,3.7018056,2.9477165,0.9868013,0.5477279,0.8780908,-0.7532983,-0.8740878,2.1302454,0.0064271125,-1.0625196,1.5396328
03-01-06-01-01-02-17.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_17\03-01-06-01-01-02-17.wav,fearful,male,17,0.043071155,3868.89,0.5294482,0.6073405,0.60157996,0.6290876,0.7112959,0.7024728,0.7047763,0.6383468,0.56878483,0.51683015,0.48300496,0.477379,-556.95404,71.952255,1.205254,10.434267,4.6651554,15.885624,1.3344153,9.597682,-1.6189458,-4.1755066,-3.6598275,4.7008853,6.0274177,-1.1805339,1.6460469,6.105867,1.2602636,0.90284336,4.531235,2.384936,1.198007,1.7134995,-0.079068445,2.3056529,0.030128641,0.9042979,0.68107444,-0.045102894,0.34359717,1.2702031,1.2635634,1.9495375,1.0487865,2.5707572,0.14774539,-0.9387292,-0.20021357,-0.6056173,-0.650092,1.0559481,0.09426626
03-01-08-01-01-02-24.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_24\03-01-08-01-01-02-24.wav,surprised,female,24,0.08273971,5236.328,0.4174741,0.34085518,0.32049593,0.3467312,0.37272727,0.37846833,0.37263998,0.4153286,0.4467121,0.4454481,0.5252982,0.4900758,-591.2938,49.854805,-14.407649,2.1519165,-11.367062,-1.1273493,-14.89969,-4.04114,-15.0078335,-7.1954594,-3.7742343,-4.1890283,-6.989947,-5.7392554,-3.1190405,-4.3842793,-0.8444476,3.6017566,-1.5369596,1.2850837,-0.7977054,-0.26833272,-1.3605766,-1.2988428,-1.1765971,0.58429825,-0.9683863,0.65592706,-0.21346484,0.8328185,0.18457425,-0.66088444,0.39716035,0.5323002,0.6324843,1.569467,0.8397691,0.8933111,1.2159203,2.2858176,0.03348023
03-01-08-02-01-01-09.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_09\03-01-08-02-01-01-09.wav,surprised,male,9,0.06496188,6502.5415,0.5596832,0.5792071,0.5804809,0.6030373,0.6432525,0.6546963,0.67978054,0.6339534,0.5828703,0.5643492,0.59946185,0.5776092,-656.88727,60.64273,5.7021036,10.648007,8.580759,10.174667,-4.102378,-0.4230548,-2.0111258,-2.1265488,-0.8857843,-2.1194057,-3.6443548,-1.8155648,-1.3255825,-1.5865523,-2.4715033,-1.5460117,-1.1468718,-0.9075204,1.0244058,-2.672874,-1.870564,1.315081,-1.8406321,-2.8166983,-1.9393612,-2.79629,-2.0445654,-2.8036566,-2.1038194,-0.4703057,-2.4074564,-1.6238909,-1.6139865,-1.7372893,-0.97306234,-0.7247726,-1.1442581,-2.0716226,0.005376785
03-01-02-02-01-01-16.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_16\03-01-02-02-01-01-16.wav,calm,female,16,0.062166408,5721.0977,0.45257878,0.4466978,0.48341382,0.490343,0.51565063,0.49757874,0.4934769,0.46015245,0.41313347,0.40168923,0.43083993,0.4545913,-674.0994,62.795067,3.5603364,9.729161,-0.023848942,4.4203014,-9.839372,-3.7491682,-8.619714,-1.4153316,-2.3824022,-2.6566257,-5.4951797,-5.3613415,-2.2788932,-2.882676,-4.134121,-1.2231379,-4.1609197,-4.355774,-2.2036462,-3.0283704,-4.120792,-3.7953792,-3.8048348,-4.7022963,-3.091741,-1.6156797,-2.955594,-2.078498,-2.6591544,-2.924736,-1.8858331,-1.6019894,-0.90050346,1.0379412,-0.707597,-0.45818838,-0.9539576,-1.8503286,0.0049473415
03-01-06-01-02-01-13.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_13\03-01-06-01-02-01-13.wav,fearful,male,13,0.0717303,6866.7456,0.5763708,0.63455,0.6618457,0.642737,0.63570553,0.60464734,0.5944148,0.55574024,0.55218667,0.5895706,0.64676386,0.6039999,-657.45557,62.585716,4.2900333,14.0428095,2.328866,12.417358,-1.7207268,0.612146,-3.360545,0.5964895,-4.65357,-0.044783987,1.7535492,-2.5070498,-1.508278,4.615429,-1.5896754,-2.2878885,0.78742003,-2.7125804,-2.8502176,-0.53665936,1.1461695,0.2776994,-2.6744976,0.22459173,-1.5292976,-0.25725436,-1.3166944,-0.97556585,-0.7133565,0.027527971,-0.4627429,-0.8965949,-0.5024344,-0.0673669,-0.20270061,-0.71633476,-2.1747334,-1.2496896,0.0102797365
03-01-08-01-02-01-22.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_22\03-01-08-01-02-01-22.wav,surprised,female,22,0.0691379,6217.2544,0.41161406,0.41564658,0.4347676,0.5003847,0.5471917,0.5763964,0.6152895,0.6205916,0.57278806,0.5222593,0.49699596,0.44974223,-610.26965,63.18972,-7.2045627,1.6238552,-8.695817,3.744737,-8.529583,-4.5643034,-10.513488,-10.463063,-9.352591,-1.661852,-0.31131312,-10.716481,-7.1122594,-0.19512106,-8.331342,0.7638706,-2.2311616,-2.1734996,-1.619199,1.6775241,-3.021397,-2.8083954,-2.6506755,-0.54856896,-3.037491,-2.1550493,-1.7672164,-2.671851,-3.0839436,-1.2822498,-1.0794922,0.1561987,-1.0456384,0.54039896,2.2493591,1.398381,-0.1400326,0.7579967,0.030449696
03-01-02-01-02-02-14.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_14\03-01-02-01-02-02-14.wav,calm,female,14,0.052068,5924.9565,0.46692494,0.43286976,0.37778804,0.36105132,0.36982867,0.39714643,0.47181225,0.5374405,0.52043086,0.4723112,0.49217382,0.46949002,-754.68695,45.075043,1.157356,15.802201,-2.9266703,4.2478886,-12.0712385,3.771626,-12.300541,-3.986861,-3.633382,-6.3439527,-3.1959202,-7.223391,-7.323333,-2.6923046,-6.4678135,-3.249597,-5.5138702,-2.1981766,-3.036455,-5.304245,-4.5962944,-1.424632,-4.5713263,-2.5832872,-4.026684,-1.6860622,-1.1337364,0.14901966,0.5402925,2.4941752,2.2655919,2.5786755,1.914303,1.303633,1.2015468,2.0473194,3.2464685,3.3294146,0.0019113959
03-01-07-01-02-02-08.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_08\03-01-07-01-02-02-08.wav,disgust,female,8,0.0582506,6028.8345,0.43626323,0.4855758,0.5342484,0.5738138,0.63375956,0.6760828,0.7073725,0.66953623,0.62016654,0.55629796,0.5208361,0.46019706,-713.86414,66.1257,15.227442,21.168427,5.660247,15.869121,-3.1656222,7.9530993,-2.7597558,-3.68405,-1.3869962,2.3718946,-0.936049,2.3159456,-1.070254,0.629629,1.5653964,1.3254464,-1.4616426,0.020835537,-0.30389547,0.23390765,-1.1756405,-0.7627127,-0.2126107,0.043355644,-1.4679068,-1.6481246,-0.58157873,-0.39780584,-0.98931026,-0.4764868,-0.1885942,-1.4723502,-0.7101407,1.3600705,-0.7522081,1.6985874,1.7398729,3.4878073,0.0039366577
03-01-07-01-01-01-03.wav,D:\Pipeline_Audio_IT5425\ravdess-emotional-speech-audio\Actor_03\03-01-07-01-01-01-03.wav,disgust,male,3,0.0932643,5059.047,0.43738583,0.48529592,0.48595616,0.47648126,0.51363355,0.5185715,0.5885349,0.5837316,0.5775134,0.534434,0.50383425,0.4575109,-573.58203,84.51253,-9.768135,10.765009,0.062492833,11.31847,-10.6947775,0.8141955,-9.129474,-3.4155073,-3.7065926,-1.5936697,3.0000846,-4.9117055,-5.5418916,-2.254482,-6.4799523,-3.2276108,-3.9391446,-2.924891,-2.824727,-3.282882,-1.7368077,-3.593976,-4.1323366,-3.353642,-5.956297,-0.8514891,-2.6746192,-3.899591,-3.981909,-3.8500056,-1.0992892,-0.7358709,-3.7852967,-0.72414947,-1.0885032,-2.5382411,-1.6908536,-2.3564258,0.014703036
